pair_id,problem_id,operator,control_sha256,recovery_sha256,operator_replay_sha256,replay_matches_recovery,edit_span_count,edit_start,edit_end,outside_span_identical,locality_status
pair_math500_172,math500_172,OP_SIGN_FLIP,6273af69df5cf32a49031689c8111bff2c14ba0aae713c24e6288500ab14e6e9,cb4e4f9ad1ebcd72007dc0d5a555ce0ac1c85d85b1cb746ad18b0145e5659986,cb4e4f9ad1ebcd72007dc0d5a555ce0ac1c85d85b1cb746ad18b0145e5659986,YES,1,35,36,YES,PASSED
pair_math500_173,math500_173,OP_FRACTION_FLIP,a0ff6531f60b9215348d4f21eb2ba129d9fecc9f3d8058647db5ea603cdf64a6,2b17af54b8bf9b1236cc954ffbe9b606f5cc76f9ab3b4d7ec5c07ab534954529,2b17af54b8bf9b1236cc954ffbe9b606f5cc76f9ab3b4d7ec5c07ab534954529,YES,1,157,161,YES,PASSED
pair_math500_174,math500_174,OP_SIGN_FLIP,9467463b4215b1247196f63fb8ec01ab5894eab13d2fe0f77ee3c284465a89e7,c748cecde284f97f744d3a1124503ee5a0e94d76ecefde7b285097b818e9bd7e,c748cecde284f97f744d3a1124503ee5a0e94d76ecefde7b285097b818e9bd7e,YES,1,5,6,YES,PASSED
pair_math500_175,math500_175,OP_FRACTION_FLIP,c9c006739fca30a238a4830ebef8a769093660febe133a8b606bd4b27ba6964d,dc5f25650881ea74388675c4ab9a36715ba7fca67ca45315270ce8caaa2204c6,dc5f25650881ea74388675c4ab9a36715ba7fca67ca45315270ce8caaa2204c6,YES,1,53,57,YES,PASSED
pair_math500_176,math500_176,OP_FRACTION_FLIP,aa2718e4eff42f64802a83c309f67d828008bb6a8ff90ab5359915a38f2c83f7,86298d5e918352e7203548ac6271ea08c61d905b41a4a04ad99b3d979d199d68,86298d5e918352e7203548ac6271ea08c61d905b41a4a04ad99b3d979d199d68,YES,1,56,63,YES,PASSED
pair_math500_177,math500_177,OP_CONSTANT_PERTURB,e3cb3eeb7d0fa29f29e2728c00a5af281ccc48bade163a890ed45df4b7d511f2,791c80205a8441fc0e36adcbb3044a8502a894f6a767fcf9f9197fa10f27c554,791c80205a8441fc0e36adcbb3044a8502a894f6a767fcf9f9197fa10f27c554,YES,1,159,160,YES,PASSED
pair_math500_178,math500_178,OP_CONSTANT_PERTURB,e750ea763f30b52981ad9d1611b0b7005afc0d217eb9428650aee4dd63cf8b22,b1b223b448b6cb25acfbb9ae5fb153b6a0f4afd29a603684ffbe813ae794feb2,b1b223b448b6cb25acfbb9ae5fb153b6a0f4afd29a603684ffbe813ae794feb2,YES,1,22,23,YES,PASSED
pair_math500_179,math500_179,OP_SIGN_FLIP,d691c8dea4260ffb13e86f644a8bb13573050d035761d56ff96c383050df312e,4ba3649e169a8945331fdc693d557170fc262fdebd9224558459dc94a3dffd05,4ba3649e169a8945331fdc693d557170fc262fdebd9224558459dc94a3dffd05,YES,1,39,40,YES,PASSED
pair_math500_180,math500_180,OP_CONSTANT_PERTURB,7a81dd66d2fb1b6c86f2101c3070f42683dda7464dd43188128a16f4c7eef3cb,cdf818d53f04063c605db3b53f526ac1c5172adc3a17a7b3c8c8bb36ce0a5c37,cdf818d53f04063c605db3b53f526ac1c5172adc3a17a7b3c8c8bb36ce0a5c37,YES,1,17,18,YES,PASSED
pair_math500_181,math500_181,OP_CONSTANT_PERTURB,5f5b69f71e60847ff47b22ec9b491072de975ae56a5f8630ce9aad4625af8c2e,c8ef2a02fc7040c1277ed6e3997fbec0c7930a7c5cc950349b2fb4ce919c6d6c,c8ef2a02fc7040c1277ed6e3997fbec0c7930a7c5cc950349b2fb4ce919c6d6c,YES,1,21,23,YES,PASSED
pair_math500_182,math500_182,OP_FRACTION_FLIP,829b0495118029797fe8dd6b470444323c18ae3519fe8ebd9fbecffa63a02e6c,bc4994fb5c063bd8a8f5147ace8131cd0e2170b84f93d3fc3c22238a4784a160,bc4994fb5c063bd8a8f5147ace8131cd0e2170b84f93d3fc3c22238a4784a160,YES,1,62,66,YES,PASSED
pair_math500_184,math500_184,OP_FRACTION_FLIP,f28a139cea440cf8e78693d1c7254224ea126d315e0e7f90781cb9bbe3dc3ffd,80c375845d870f0cee2bd3d16c8883bd558a75c1d3eaa8ccec699e7b05bac438,80c375845d870f0cee2bd3d16c8883bd558a75c1d3eaa8ccec699e7b05bac438,YES,1,12,16,YES,PASSED
pair_math500_185,math500_185,OP_CONSTANT_PERTURB,de707e8f306f721fb8eace8e4bb090ec3514a2effb7b0b716f619ece26d7d598,ade378ee7b164a7a8f899a348d44e82dbf3462e10b15e4679c1de7e8c0632308,ade378ee7b164a7a8f899a348d44e82dbf3462e10b15e4679c1de7e8c0632308,YES,1,28,29,YES,PASSED
pair_math500_186,math500_186,OP_CONSTANT_PERTURB,9e4529a78d7eecd18a89653b5c4ea5ecb154414bb45a4e3fb1c72698c324ec1a,f106d683dd6f7f5351bd33e4238c17f485df531f346cb0035bfd22247bcbdcbf,f106d683dd6f7f5351bd33e4238c17f485df531f346cb0035bfd22247bcbdcbf,YES,1,11,12,YES,PASSED
pair_math500_187,math500_187,OP_SIGN_FLIP,35c0ea83af790b6e7470863d98f93869bb0ca117c6720cdc217f3b9055b627e9,5355f60b93c18468e4e8d42f9bfccfc95e49cb6bf05ae830aa4272e4aaa3c40b,5355f60b93c18468e4e8d42f9bfccfc95e49cb6bf05ae830aa4272e4aaa3c40b,YES,1,42,43,YES,PASSED
pair_math500_188,math500_188,OP_SIGN_FLIP,c4c32d2f415d474bf75d83c2a234aded3df0f3a5b3a9970bbdc2f49133aa3adc,6aabddd9080eb31e1a09a4a975c8bd72b2bdea6072f8dffc60bdc775b6387ec2,6aabddd9080eb31e1a09a4a975c8bd72b2bdea6072f8dffc60bdc775b6387ec2,YES,1,50,51,YES,PASSED
pair_math500_189,math500_189,OP_CONSTANT_PERTURB,ddcb7a2b060614034cfe0fdd0dc8b54549e440211ead3376e22ca77d001cd52b,ae0ddc5a68d8353bab060525085d937aaad5e2d5215003cbb975c793e38c0f03,ae0ddc5a68d8353bab060525085d937aaad5e2d5215003cbb975c793e38c0f03,YES,1,220,221,YES,PASSED
pair_math500_190,math500_190,OP_CONSTANT_PERTURB,6cc5e4e9d3a07e76c3dc24f46daf46a50f92c2d9869d20d268e6d219135c4283,b20f332ede810e97a728cec94852d0fd601aee56c34c2ba85c54833a37215127,b20f332ede810e97a728cec94852d0fd601aee56c34c2ba85c54833a37215127,YES,1,98,99,YES,PASSED
pair_math500_191,math500_191,OP_SIGN_FLIP,36bd6d3f31faada2c601cda7d648a69ac834d68e309a147a6d68d4cfa0cddc3f,61d0d5f679195c166cdcbc596430846b2c9af22ca6e86190732bc6f5dd180e7e,61d0d5f679195c166cdcbc596430846b2c9af22ca6e86190732bc6f5dd180e7e,YES,1,40,41,YES,PASSED
pair_math500_192,math500_192,OP_SIGN_FLIP,7a3f6b69af123d87b1db0ae8ee3d5f28081ddece113acb54fb558af103237f4d,e6b6bc867371f8a26ca67485fb2257d497b1a92b015dfb4ec8b859ed745e76d4,e6b6bc867371f8a26ca67485fb2257d497b1a92b015dfb4ec8b859ed745e76d4,YES,1,145,146,YES,PASSED
pair_math500_194,math500_194,OP_SIGN_FLIP,91dc3891979184840a8f703ad374ce92eada0e748e46248d01faced04af5b584,ee09dc728bca24dfdcb61f02973a4bac882cbe8e2e892f8f05c557025f9de316,ee09dc728bca24dfdcb61f02973a4bac882cbe8e2e892f8f05c557025f9de316,YES,1,9,10,YES,PASSED
pair_math500_195,math500_195,OP_CONSTANT_PERTURB,5d7d9725958e8c13ddbb97bf8b07557b24c10f1a251b7f5de82f5acd6579a959,0ec4cdf5dafb51d6253d786ee996a4b393cbece1bdb7bc139ddbe062b7a66d9c,0ec4cdf5dafb51d6253d786ee996a4b393cbece1bdb7bc139ddbe062b7a66d9c,YES,1,39,40,YES,PASSED
pair_math500_197,math500_197,OP_CONSTANT_PERTURB,c24776f104b1ee3b64a570b0452fc156b61d247828d29a9e075e0ca419a1fefa,e135014088ed7d68157ed1d7bce0888265c474a74f2aa8b18be0b9f703cc62a1,e135014088ed7d68157ed1d7bce0888265c474a74f2aa8b18be0b9f703cc62a1,YES,1,19,20,YES,PASSED
pair_math500_198,math500_198,OP_CONSTANT_PERTURB,d23bdc7e8a9ffcdf4931821cbb4de6905160ef451f61050633f3cf65b766386c,b5e175bceaa153a0c640589c49a21dd5a2efe96e60f405d7b8afe0e8de208e72,b5e175bceaa153a0c640589c49a21dd5a2efe96e60f405d7b8afe0e8de208e72,YES,1,97,98,YES,PASSED
pair_math500_199,math500_199,OP_CONSTANT_PERTURB,c716b2a80009916f1d57704f156c890f06ba61f0ebb57e18b9d4d8eac17f6bfe,1ffd4a6374cc6d44caca79fb7e957bdf124b1b401988c43140b9f67c5c1ba9c9,1ffd4a6374cc6d44caca79fb7e957bdf124b1b401988c43140b9f67c5c1ba9c9,YES,1,9,10,YES,PASSED
pair_math500_200,math500_200,OP_CONSTANT_PERTURB,b5e5d15b65a328dc8913b7aef7d2b6e302aabe2d43b687caf93a8b09f8ad9762,8bf0002ae62e35538124c843b4d9ca6f7b649d2033ff8a14d79e211ccffa429e,8bf0002ae62e35538124c843b4d9ca6f7b649d2033ff8a14d79e211ccffa429e,YES,1,10,11,YES,PASSED
pair_math500_201,math500_201,OP_CONSTANT_PERTURB,8f765d5d4b33d4f631c07587ebdb7abf24e52ee65c727ca96dc1e228a14afa96,d031fd6db643a028eab0ff3371901d009f4a1d97fd5fea84681472def2ae7280,d031fd6db643a028eab0ff3371901d009f4a1d97fd5fea84681472def2ae7280,YES,1,27,28,YES,PASSED
pair_math500_202,math500_202,OP_CONSTANT_PERTURB,67a72e9f5f392710359aeba2a52dbd8d5822c81220b172f16eb352e9a3647390,45b5be4d6fb88581cd8256ab675294755cb9d173536c3d6044c5559fe36820da,45b5be4d6fb88581cd8256ab675294755cb9d173536c3d6044c5559fe36820da,YES,1,13,14,YES,PASSED
pair_math500_203,math500_203,OP_SIGN_FLIP,734380394b5df765d7dd0d48534f6d56a4ff53735c277ae5a788e7b4dbaa6c55,d3ccaad6a1cc2531e52e264c0fc07aaffa04cd6af239a7238c45b4565589aea3,d3ccaad6a1cc2531e52e264c0fc07aaffa04cd6af239a7238c45b4565589aea3,YES,1,61,62,YES,PASSED
pair_math500_204,math500_204,OP_FRACTION_FLIP,21fac6c47ba21f043c691d2ee956e047cced53bdbf4220707dd1f7e9a5efeadc,2fd2474568204b18e8ddd31778c644ae5bed6058cd059868d27c0e840f709014,2fd2474568204b18e8ddd31778c644ae5bed6058cd059868d27c0e840f709014,YES,1,68,72,YES,PASSED
pair_math500_205,math500_205,OP_SIGN_FLIP,9da40a796277bb9cec623708800ab35a8f9a9dd31287aa71399f8797a6f54f63,5782a452501d00926a493f00b66604d78f2cf1534becf6a9079be5c7746b7cdb,5782a452501d00926a493f00b66604d78f2cf1534becf6a9079be5c7746b7cdb,YES,1,108,109,YES,PASSED
pair_math500_206,math500_206,OP_SIGN_FLIP,c2b58ac96a16968e611997d557b9ac0e75d46c9196fc5f62cadae80642248afd,e278318bf62c99fc630f84c66e11d1241eb7e4572a9da0195d7281f4e8d6e797,e278318bf62c99fc630f84c66e11d1241eb7e4572a9da0195d7281f4e8d6e797,YES,1,20,21,YES,PASSED
pair_math500_207,math500_207,OP_CONSTANT_PERTURB,6db93f24065599603e7d5617a82736ac317b70aec52eeff67590c73285e3023d,46c5f2394f60181512888a884410380ac5c34fcba402bb4ba9226c41971c4bb1,46c5f2394f60181512888a884410380ac5c34fcba402bb4ba9226c41971c4bb1,YES,1,10,11,YES,PASSED
pair_math500_208,math500_208,OP_CONSTANT_PERTURB,7c2fd4a67d587fc5206db6d42419da3876ca0fb7054733657819835987acf950,6bd2953beed7c17855f0fd1db43973bcc1c46ee8c57328253c08eb50003939c8,6bd2953beed7c17855f0fd1db43973bcc1c46ee8c57328253c08eb50003939c8,YES,1,48,49,YES,PASSED
pair_math500_209,math500_209,OP_CONSTANT_PERTURB,c7234afa60f4a304d0c02cc93c912039956f0a0cc56f79881411aa636d7ba509,77b40b4f91d44d112e90a61e37fad52025548db58edd5e025138e2535340b8ed,77b40b4f91d44d112e90a61e37fad52025548db58edd5e025138e2535340b8ed,YES,1,8,9,YES,PASSED
pair_math500_210,math500_210,OP_CONSTANT_PERTURB,50520fa2982830da678b998aaec91dc73d340f5c53cf1f4f17912b1c24ee821c,25a2ea4ede36504ee07d06678c69366dea96a896dddf5ee2a57db5339d527cee,25a2ea4ede36504ee07d06678c69366dea96a896dddf5ee2a57db5339d527cee,YES,1,36,37,YES,PASSED
pair_math500_211,math500_211,OP_SIGN_FLIP,f176ce420f7a7f9bafdddb7f81aec1494d433f415eff59ef136f06980438cc5b,88299837d537e27ed65c94af6dd2ea789a16d418a02ed2ab479041a66522cf57,88299837d537e27ed65c94af6dd2ea789a16d418a02ed2ab479041a66522cf57,YES,1,84,85,YES,PASSED
pair_math500_212,math500_212,OP_SIGN_FLIP,a555333f42d827fdf7ecb69cae9a46f1eb987890ac83336d3000cf4709357d85,933d32a84f8fae9c5e2b25d2f17c63e611766b582b775ceb4e347e9f15852797,933d32a84f8fae9c5e2b25d2f17c63e611766b582b775ceb4e347e9f15852797,YES,1,42,43,YES,PASSED
pair_math500_213,math500_213,OP_SIGN_FLIP,eccd15779480e253fe65f44f633ba5aca2a8da1912d1fe3b40760eab39e40f7b,07e549ed3a613d5e0442cd1a3f7c3df5509bc715b9b67cd5608d9c8ccf8e53d3,07e549ed3a613d5e0442cd1a3f7c3df5509bc715b9b67cd5608d9c8ccf8e53d3,YES,1,12,13,YES,PASSED
pair_math500_214,math500_214,OP_SIGN_FLIP,30b9af51a8b39b09cff2efd41aa213131a12c7dea563e72463dc160649c1d310,98a0074a8f094c562c87ca44dd46031fa33393a5e1b83eebfa30482ffdf04945,98a0074a8f094c562c87ca44dd46031fa33393a5e1b83eebfa30482ffdf04945,YES,1,108,109,YES,PASSED
pair_math500_215,math500_215,OP_SIGN_FLIP,af6f8329dbe4a435bd5b9c08ecf1e1fe1022ac478c53f186bc605c48ab0daec9,772d4d419fb67705718e0ad96a22457594df68f7056584d428f4915ef19eeb3b,772d4d419fb67705718e0ad96a22457594df68f7056584d428f4915ef19eeb3b,YES,1,44,45,YES,PASSED
pair_math500_216,math500_216,OP_CONSTANT_PERTURB,c49ac1485808f11df300232af5916f4d5f6b7d1d77286e5f850f750ef7d46c7b,c9b2131351e5e28bf91dd146f8871e7e7906b079cf80ec70e9e3680eeb06bf6a,c9b2131351e5e28bf91dd146f8871e7e7906b079cf80ec70e9e3680eeb06bf6a,YES,1,3,4,YES,PASSED
pair_math500_217,math500_217,OP_CONSTANT_PERTURB,7e0271d170f3c888db1efc7ec878f59e34acc9188d687accbe2543dd083e616d,fdd6eecd9a5d0049283140fbfc48432af9488719b42bf5dc7336855e01db59d3,fdd6eecd9a5d0049283140fbfc48432af9488719b42bf5dc7336855e01db59d3,YES,1,30,31,YES,PASSED
pair_math500_218,math500_218,OP_FRACTION_FLIP,416b8185ab24d6cd63117069e750f8cc2f15d399fad97faec3fd422da1436f8e,1cc90deca96b110d29066ef67fcda792d60f8a0e44c5c18e06d008073eb21355,1cc90deca96b110d29066ef67fcda792d60f8a0e44c5c18e06d008073eb21355,YES,1,53,60,YES,PASSED
pair_math500_219,math500_219,OP_CONSTANT_PERTURB,6cc1f591fb61fb2486d90a5263bc884ba0d9e18927d38f3f0a67a9c0d1a4c7dc,8cbaf4aae82729dfcc36d9a98f4dc8d9e734318e1cd8bcd74ec34513eb44468e,8cbaf4aae82729dfcc36d9a98f4dc8d9e734318e1cd8bcd74ec34513eb44468e,YES,1,46,47,YES,PASSED
pair_math500_220,math500_220,OP_FRACTION_FLIP,ff7695e4b3e9e9f64828ec9c97d557d888c6e7fe173ea74c3de060e54d76394a,32f984fe5f9479f4608fcb59c3e471333480b5d3577a9bca084f82261589ccd2,32f984fe5f9479f4608fcb59c3e471333480b5d3577a9bca084f82261589ccd2,YES,1,51,55,YES,PASSED
pair_math500_221,math500_221,OP_CONSTANT_PERTURB,87444f4d658ce142d97bd6debeadffc14c567969037abee4ed78002e9348587e,20013c0c4b5a9732013bb1890e710c1325e2acbe66e98f1bdddcd9829870c438,20013c0c4b5a9732013bb1890e710c1325e2acbe66e98f1bdddcd9829870c438,YES,1,3,4,YES,PASSED
pair_math500_222,math500_222,OP_SIGN_FLIP,8cca3f719a57b4cc3c9005e186bda254dea228ca8f593a80cc8b470daba8d236,6c6e4c2ca2e9e936d0678edfd9cc919bc3deba102c2d066271c1871a63869758,6c6e4c2ca2e9e936d0678edfd9cc919bc3deba102c2d066271c1871a63869758,YES,1,188,189,YES,PASSED
pair_math500_223,math500_223,OP_FRACTION_FLIP,71bbc7f2628d45ce0315301f2711c5ca85f28fad2e71ba91d2ee6dfc292ea9d1,66d89fa7fc939ccce2dacbda4c157c6612938cad283fe85f8f93d373e595ff67,66d89fa7fc939ccce2dacbda4c157c6612938cad283fe85f8f93d373e595ff67,YES,1,17,34,YES,PASSED
pair_math500_224,math500_224,OP_FRACTION_FLIP,4dd0a13a5cfc7b3868937f1f43237a8fef31640899d45b6aa634c53df87b257a,d89fb2de014b72e2f4de7fc0527cdb482310753a1058bd99dc31aa792a03cc85,d89fb2de014b72e2f4de7fc0527cdb482310753a1058bd99dc31aa792a03cc85,YES,1,217,221,YES,PASSED
pair_math500_225,math500_225,OP_SIGN_FLIP,bdcf54791b98f2eccbaedcd2cbf483bdce4c422c48f79bd9e7fda2f19237d26c,9824d8fc1668a77681aca6b9456b33bda9c2a7a43e9e29fd3d423191e6889f0e,9824d8fc1668a77681aca6b9456b33bda9c2a7a43e9e29fd3d423191e6889f0e,YES,1,30,31,YES,PASSED
pair_math500_228,math500_228,OP_SIGN_FLIP,72b705583a4345ba7f612cb67c4ca13e90f6e8398cf2a6c594a5c3fb43683a88,97d9d193c53effd510b94a95fd93ec2a86b578332745b137710e665f15a944f5,97d9d193c53effd510b94a95fd93ec2a86b578332745b137710e665f15a944f5,YES,1,63,64,YES,PASSED
pair_math500_229,math500_229,OP_CONSTANT_PERTURB,d64fc4774d63f7e37f2ea2c3c7933c636b168acbddbbea9423a1bf3ce67218b9,688e90e3bc60b1242f38102cec7c460dba74382b71a1b2b819c671e310080bdd,688e90e3bc60b1242f38102cec7c460dba74382b71a1b2b819c671e310080bdd,YES,1,16,17,YES,PASSED
pair_math500_230,math500_230,OP_SIGN_FLIP,e201770f11ddf9c8c84956aea49c26dc42786a170952b36fc07033d7beedea0e,c0610a9385f7ba6108500a640d7c6f45a0e9dc975083cf3975c9fbd94852f011,c0610a9385f7ba6108500a640d7c6f45a0e9dc975083cf3975c9fbd94852f011,YES,1,7,8,YES,PASSED
pair_math500_231,math500_231,OP_FRACTION_FLIP,d98e79ce78bb01dfb435b57bd5ffde99147849e0169c9e9e9e8892e4edbddee4,e4de58c5148e22f44e2d153323e951c33f2f9a4e74f330fdc20cd08c6e34b1c6,e4de58c5148e22f44e2d153323e951c33f2f9a4e74f330fdc20cd08c6e34b1c6,YES,1,51,59,YES,PASSED
pair_math500_232,math500_232,OP_FRACTION_FLIP,6706f372e3e8745d87e291c6ad45bf80b74d98e4a0e4aa5654416ae08805b005,194da684c57b0007caa834810e20d6e88a99710fb53944ba450d51ae567ec89c,194da684c57b0007caa834810e20d6e88a99710fb53944ba450d51ae567ec89c,YES,1,32,46,YES,PASSED
pair_math500_233,math500_233,OP_FRACTION_FLIP,b9c0a767f9ad3485490355ce6f81dbf72fc8b89ef678b5eab200e3cc06cec75c,6317c13568b4b2a5f3ebe54c5737376c902a061fe8fdabcb99938ebcb564caee,6317c13568b4b2a5f3ebe54c5737376c902a061fe8fdabcb99938ebcb564caee,YES,1,74,78,YES,PASSED
pair_math500_234,math500_234,OP_SIGN_FLIP,11a10a768ba2369eb5f62f4daca9a2a1821be42f96ef59c5e3a5e9f7a688a165,576947c6e72f52f21aaf757c2ead8978941329971e0481bc194b31cf7638b588,576947c6e72f52f21aaf757c2ead8978941329971e0481bc194b31cf7638b588,YES,1,47,48,YES,PASSED
pair_math500_235,math500_235,OP_FRACTION_FLIP,753a517b84a21211a145c190555f96841cfedc9f14f477a5bcb16a9b6eb1cfd3,e1a215ce824183a583b0ab291b27d7b99e5c1ca207f5949aaa80ddd898d6f4ec,e1a215ce824183a583b0ab291b27d7b99e5c1ca207f5949aaa80ddd898d6f4ec,YES,1,265,269,YES,PASSED
pair_math500_236,math500_236,OP_FRACTION_FLIP,87e425443071e0463b36558dc78907ed8b34086224bd424fa200c12c8227d966,3e039f0e1387b9af0553ffcf4bc9e4e2dec22a35ba4cc63a70d15d24fa3fafcf,3e039f0e1387b9af0553ffcf4bc9e4e2dec22a35ba4cc63a70d15d24fa3fafcf,YES,1,34,52,YES,PASSED
pair_math500_237,math500_237,OP_FRACTION_FLIP,102e2a5f5cbb8b5fb5b90efd26fa5850bc208df0bb1a32f9576426a2328a41c3,222340061a13d3fa2dad9c06eda4e4d97ddaef83a522b51f7c057ef29925a39e,222340061a13d3fa2dad9c06eda4e4d97ddaef83a522b51f7c057ef29925a39e,YES,1,161,166,YES,PASSED
pair_math500_238,math500_238,OP_CONSTANT_PERTURB,36e4cdd7530dacc74b846c2c83d6757fbef64fd41ccf7e45a0304f1bb2fb989a,732e0baeb8fd61ca5a6c0908169dd957dc92921af703bfe70ccb7794c5f5effe,732e0baeb8fd61ca5a6c0908169dd957dc92921af703bfe70ccb7794c5f5effe,YES,1,15,16,YES,PASSED
pair_math500_239,math500_239,OP_CONSTANT_PERTURB,4093506552d9ed8b43b4b77e2da2ab9f69439e1a3d6ba220d1f1661da7237de7,cb0924d5de82c81d4943725d52e9c0e9e8be10123dc6d34187c5a8f235a12503,cb0924d5de82c81d4943725d52e9c0e9e8be10123dc6d34187c5a8f235a12503,YES,1,49,50,YES,PASSED
pair_math500_240,math500_240,OP_CONSTANT_PERTURB,06960248dcad8da770fd4386df0676e7db84c0fa548317edea7b170e4b4c60a6,09df3c3a777239d9fb6ec99fc5e1c01155a6ca52ff286edabf3d6ff2137f41ed,09df3c3a777239d9fb6ec99fc5e1c01155a6ca52ff286edabf3d6ff2137f41ed,YES,1,51,52,YES,PASSED
pair_math500_241,math500_241,OP_FRACTION_FLIP,0750a1f309881839734730cebf77cf280c54130f40f69dede75ee4c1b73b8e62,e649088fdd34cf3559a85e7c5704f0001a3788f418244c2f6f3324db53fac26d,e649088fdd34cf3559a85e7c5704f0001a3788f418244c2f6f3324db53fac26d,YES,1,83,87,YES,PASSED
pair_math500_242,math500_242,OP_CONSTANT_PERTURB,d86eae9e880d25732c27e7f58c7c670491eacc4fb474646c63fe64fafe428904,a032b53f8ed6820df43d416d6beb95dcc944a0858e115d860d0e7ef530ae0ade,a032b53f8ed6820df43d416d6beb95dcc944a0858e115d860d0e7ef530ae0ade,YES,1,69,70,YES,PASSED
pair_math500_243,math500_243,OP_SIGN_FLIP,bd6425daee871d7675f1cae3b0e7fd3bb6c7c264e0fb2970e930edd6e1dce3f6,bce624bfc23d7fdb64a7e667488875d4e169911d3ac3f38ef20c4be8ce912bcc,bce624bfc23d7fdb64a7e667488875d4e169911d3ac3f38ef20c4be8ce912bcc,YES,1,30,31,YES,PASSED
pair_math500_244,math500_244,OP_SIGN_FLIP,f5c263fd7d5b2b06df7401adafed4790d98f9e60ba086dc1c3d82d36f4d0cd07,2b80be17ff9ad5308b0efb4e6ee15c728a9c04f1d0d6b0453d5dfcd538155ea1,2b80be17ff9ad5308b0efb4e6ee15c728a9c04f1d0d6b0453d5dfcd538155ea1,YES,1,41,42,YES,PASSED
pair_math500_245,math500_245,OP_SIGN_FLIP,5ae2c69133cb3e54e79d3a991bc1d0776520ddc846e403e1c46e17f1ed357473,cbb30692139b770a21ab6e3a83b3257e30999e10378b67e6aedc053968a325aa,cbb30692139b770a21ab6e3a83b3257e30999e10378b67e6aedc053968a325aa,YES,1,29,30,YES,PASSED
pair_math500_246,math500_246,OP_FRACTION_FLIP,0c904cc5acb12342d92d623c9bba9926e7579ef68ede0fff45f93e5fae49798a,990e3b6b8d00cb6ad1db5c380f81a624ef807dd750d1f3e4df58681fd71f3bae,990e3b6b8d00cb6ad1db5c380f81a624ef807dd750d1f3e4df58681fd71f3bae,YES,1,27,32,YES,PASSED
pair_math500_247,math500_247,OP_SIGN_FLIP,da684c7843b827b6382e0861a0a3e04a5ff57729a96c3736d55702278b0fd27d,0a0b7cc7e47e7e8e13f58e332bf06cb6e94e8e4f88d8322fe774acb6cc5f0f36,0a0b7cc7e47e7e8e13f58e332bf06cb6e94e8e4f88d8322fe774acb6cc5f0f36,YES,1,179,180,YES,PASSED
pair_math500_248,math500_248,OP_SIGN_FLIP,b765ea5cc3e1d9709dd7b58c899e2480762182a43406d88bfde0c93b137717d8,708a2011b68c7437047361a4249896bbe4fbed673b2e21b8048dc9f1503202b8,708a2011b68c7437047361a4249896bbe4fbed673b2e21b8048dc9f1503202b8,YES,1,42,43,YES,PASSED
pair_math500_249,math500_249,OP_SIGN_FLIP,610ca52425d8406eb839a6845f254ec9bec7c06b5b18c652443a912d165dd067,8b28f1e18294cc7e7848d8500f3865390a597fdc3cc0548cc705dceaaefd9e74,8b28f1e18294cc7e7848d8500f3865390a597fdc3cc0548cc705dceaaefd9e74,YES,1,94,95,YES,PASSED
pair_math500_250,math500_250,OP_SIGN_FLIP,df7b4f0be413108cfc8471a0efbe3033f0da6fd0bc0365e6d7d9e4280e9c7239,a49c6044b88879208faf1f95e5e764586295c8f85f4995ccaf35ee6cdc3675bb,a49c6044b88879208faf1f95e5e764586295c8f85f4995ccaf35ee6cdc3675bb,YES,1,19,20,YES,PASSED
pair_math500_251,math500_251,OP_CONSTANT_PERTURB,e956925ba17c844026e81d71853e2647d1be7d1914dc870c78913f5a2d5dc849,60212a7fae26c318baa5c79e21eef3e702e30ed3d6b57f88b2bf884680c4c54f,60212a7fae26c318baa5c79e21eef3e702e30ed3d6b57f88b2bf884680c4c54f,YES,1,99,100,YES,PASSED
pair_math500_252,math500_252,OP_SIGN_FLIP,734a8da7307230e5d0555069116fdab8ab5343953f2079c8c83871d7a601cd81,dcc5d9e64aae4c785e435f13a97912b26c01b7118e4999ca630f0759bf11e687,dcc5d9e64aae4c785e435f13a97912b26c01b7118e4999ca630f0759bf11e687,YES,1,22,23,YES,PASSED
pair_math500_253,math500_253,OP_FRACTION_FLIP,4c95dbd679439fee28062e2ce73b3ef142ea6f51304b49317e60db636366df03,fc95ff299dda859b07a4f368971630e4c6d158e76e7626247363716ddf1688f3,fc95ff299dda859b07a4f368971630e4c6d158e76e7626247363716ddf1688f3,YES,1,69,73,YES,PASSED
pair_math500_254,math500_254,OP_CONSTANT_PERTURB,f60b4ef6f37b6282a2eaeb5c25abf014a89e64f36e417cbf64e9a445443f0716,5222dcbb878d516c3d86e803d528a6204596fe882caedcecbb603a70860bceca,5222dcbb878d516c3d86e803d528a6204596fe882caedcecbb603a70860bceca,YES,1,3,4,YES,PASSED
pair_math500_255,math500_255,OP_CONSTANT_PERTURB,94bee06121a2541d2af51666e639604a161f23e01100673ea50503d036dfc95d,f0199cf7d826ee2a7b0bbf07f7989e9e376e1f90e9399ee05a6e12396df47d11,f0199cf7d826ee2a7b0bbf07f7989e9e376e1f90e9399ee05a6e12396df47d11,YES,1,8,9,YES,PASSED
pair_math500_256,math500_256,OP_FRACTION_FLIP,43e352c340e4cfabc6b2f48418bfd29c4cf39e5fcde7ecb5a527331c067fc584,b82d4dd2e40358d60ddcc212e0f8d783b3a037e6394e54ff58e1b5a8d2bd5dcf,b82d4dd2e40358d60ddcc212e0f8d783b3a037e6394e54ff58e1b5a8d2bd5dcf,YES,1,15,19,YES,PASSED
